Time,SpeedMotor,ErrorValue,SensorAccelerometer
18.265390157699585,1.04608,2.56,2.56
18.31082820892334,1.04608,2.56,2.56
18.3449444770813,1.04608,2.56,2.56
18.38221287727356,1.04608,2.56,2.56
18.395723581314087,1.04608,2.56,2.56
18.415258407592773,1.04608,2.56,2.56
18.435269832611084,1.04608,2.56,2.56
18.476333618164062,1.04608,2.56,2.56
18.500873804092407,1.04608,2.56,2.56
18.53238010406494,1.04608,2.56,2.56
18.587125778198242,1.04608,2.56,2.56
18.637608528137207,1.04608,2.56,2.56
18.654764413833618,1.04608,2.56,2.56
18.68359637260437,1.04608,2.56,2.56
18.703882694244385,1.04608,2.56,2.56
18.736872911453247,1.04608,2.56,2.56
18.761571645736694,1.04608,2.56,2.56
18.793160438537598,1.04608,2.56,2.56
18.823945999145508,1.04608,2.56,2.56
18.86333990097046,1.04608,2.56,2.56
18.917720794677734,1.04608,2.56,2.56
18.95170760154724,1.04608,2.56,2.56
18.979247331619263,1.04608,2.56,2.56
19.016342401504517,1.04608,2.56,2.56
19.040884733200073,1.04608,2.56,2.56
19.07189106941223,1.04608,2.56,2.56
19.103070497512817,1.04608,2.56,2.56
19.142690658569336,1.04608,2.56,2.56
19.166049480438232,1.04608,2.56,2.56
19.220997095108032,1.04608,2.56,2.56
19.259997844696045,1.04608,2.56,2.56
19.298691034317017,1.04608,2.56,2.56
19.32377576828003,1.04608,2.56,2.56
19.354936838150024,1.04608,2.56,2.56
19.375380992889404,1.04608,2.56,2.56
19.407973289489746,1.04608,2.56,2.56
19.43235421180725,1.04608,2.56,2.56
19.46439242362976,1.04608,2.56,2.56
19.495510578155518,1.04608,2.56,2.56
19.556175470352173,1.04608,2.56,2.56
19.596884727478027,1.04608,2.56,2.56
19.62212085723877,1.04608,2.56,2.56
19.65326189994812,1.04608,2.56,2.56
19.691069841384888,1.04608,2.56,2.56
19.704267501831055,1.04608,2.56,2.56
19.729947566986084,1.04608,2.56,2.56
19.761050939559937,1.04608,2.56,2.56
19.799967765808105,1.04608,2.56,2.56
19.868249654769897,1.04608,2.56,2.56
19.910076141357422,1.04608,2.56,2.56
19.93246030807495,1.04608,2.56,2.56
19.970115423202515,1.04608,2.56,2.56
19.984303951263428,1.04608,2.56,2.56
20.009029626846313,1.04608,2.56,2.56
20.040592432022095,1.04608,2.56,2.56
20.079376220703125,1.04734,2.63,2.63
20.102771759033203,1.04734,2.63,2.63
20.156196355819702,1.04734,2.63,2.63
20.198720932006836,1.04734,2.63,2.63
20.24944806098938,1.02268,1.26,1.26
20.273324489593506,1.02268,1.26,1.26
20.303776025772095,1.02268,1.26,1.26
20.32381010055542,1.02268,1.26,1.26
20.373255252838135,0.99172,-0.46,-0.46
20.3975613117218,0.99172,-0.46,-0.46
20.42885684967041,0.99172,-0.46,-0.46
20.490703105926514,0.99172,-0.46,-0.46
20.541015148162842,1.0108,0.6,0.6
20.571183443069458,1.0108,0.6,0.6
20.616961240768433,1.0108,0.6,0.6
20.638364791870117,1.0108,0.6,0.6
20.663047313690186,1.0009,0.05,0.05
20.67654824256897,1.0009,0.05,0.05
20.710544109344482,1.0009,0.05,0.05
20.741303205490112,1.0009,0.05,0.05
20.80342745780945,0.99964,-0.02,-0.02
20.832210302352905,0.99964,-0.02,-0.02
20.865617036819458,0.99964,-0.02,-0.02
20.897717237472534,0.99964,-0.02,-0.02
20.934831857681274,1.0,0.0,0.0
20.94880962371826,1.0,0.0,0.0
20.990209579467773,1.0,0.0,0.0
21.021092176437378,1.0,0.0,0.0
21.060216188430786,1.00018,0.01,0.01
21.114429473876953,1.00018,0.01,0.01
21.160499572753906,1.00018,0.01,0.01
21.190906286239624,1.00018,0.01,0.01
21.23269271850586,1.00018,0.01,0.01
21.241853713989258,1.00018,0.01,0.01
21.261070251464844,1.00018,0.01,0.01
21.282735109329224,1.00018,0.01,0.01
21.323240280151367,1.0,0.0,0.0
21.34550952911377,1.0,0.0,0.0
21.3765811920166,1.0,0.0,0.0
21.431649923324585,1.0,0.0,0.0
21.477471828460693,1.0,0.0,0.0
21.50048041343689,1.0,0.0,0.0
21.532785654067993,1.0,0.0,0.0
21.552977561950684,1.0,0.0,0.0
21.579121828079224,1.0,0.0,0.0
21.592936515808105,1.0,0.0,0.0
21.6289963722229,1.0,0.0,0.0
21.65979790687561,1.0,0.0,0.0
21.699339389801025,1.0,0.0,0.0
21.754698514938354,1.0,0.0,0.0
21.7837016582489,1.0,0.0,0.0
21.81412100791931,1.0,0.0,0.0
21.855042934417725,1.0,0.0,0.0
21.865504264831543,1.0,0.0,0.0
21.891441822052002,1.0,0.0,0.0
21.921799898147583,1.0,0.0,0.0
21.962339162826538,1.00612,0.34,0.34
21.9847195148468,1.00612,0.34,0.34
22.015843391418457,1.00612,0.34,0.34
